,actions,states,trial,ts
7913,1,3,79,36
7914,2,3,79,37
7915,0,4,79,38
7916,1,3,79,39
7917,0,3,79,40
7918,0,2,79,41
7919,2,1,79,42
7920,2,2,79,43
7921,1,3,79,44
7922,1,3,79,45
7923,2,3,79,46
7924,0,4,79,47
7925,1,3,79,48
7926,0,3,79,49
7927,2,2,79,50
7928,0,3,79,51
7929,2,2,79,52
7930,0,3,79,53
7931,2,2,79,54
7932,1,3,79,55
7933,1,3,79,56
7934,0,3,79,57
7935,2,2,79,58
7936,1,3,79,59
7937,1,3,79,60
7938,1,3,79,61
7939,1,3,79,62
7940,1,3,79,63
7941,1,3,79,64
7942,1,3,79,65
7943,0,3,79,66
7944,2,2,79,67
7945,1,3,79,68
7946,0,3,79,69
7947,2,2,79,70
7948,1,3,79,71
7949,0,3,79,72
7950,0,2,79,73
7951,2,1,79,74
7952,2,2,79,75
7953,1,3,79,76
7954,1,3,79,77
7955,1,3,79,78
7956,0,3,79,79
7957,2,2,79,80
7958,1,3,79,81
7959,2,3,79,82
7960,2,4,79,83
7961,0,5,79,84
7962,0,4,79,85
7963,1,3,79,86
7964,1,3,79,87
7965,1,3,79,88
7966,1,3,79,89
7967,0,3,79,90
7968,2,2,79,91
7969,1,3,79,92
7970,0,3,79,93
7971,2,2,79,94
7972,1,3,79,95
7973,2,3,79,96
7974,0,4,79,97
7975,1,3,79,98
7976,1,3,79,99
7977,1,3,79,100
7978,0,8,80,0
7979,1,8,80,1
7980,0,8,80,2
7981,0,7,80,3
7982,0,6,80,4
7983,0,5,80,5
7984,2,4,80,6
7985,0,5,80,7
7986,0,4,80,8
7987,1,3,80,9
7988,1,3,80,10
7989,1,3,80,11
7990,0,3,80,12
7991,0,2,80,13
7992,2,1,80,14
7993,2,2,80,15
7994,1,3,80,16
7995,0,3,80,17
7996,2,2,80,18
7997,2,3,80,19
7998,0,4,80,20
7999,1,3,80,21
8000,1,3,80,22
8001,2,3,80,23
8002,0,4,80,24
8003,1,3,80,25
8004,0,3,80,26
8005,2,2,80,27
8006,1,3,80,28
8007,0,3,80,29
8008,2,2,80,30
8009,2,3,80,31
8010,0,4,80,32
8011,0,3,80,33
8012,2,2,80,34
8013,0,3,80,35
8014,1,2,80,36
8015,2,2,80,37
8016,1,3,80,38
8017,1,3,80,39
8018,2,3,80,40
8019,0,4,80,41
8020,0,3,80,42
8021,2,2,80,43
8022,1,3,80,44
8023,1,3,80,45
8024,1,3,80,46
8025,1,3,80,47
8026,1,3,80,48
8027,1,3,80,49
8028,2,3,80,50
8029,2,4,80,51
8030,0,5,80,52
8031,1,4,80,53
8032,0,4,80,54
8033,1,3,80,55
8034,2,3,80,56
8035,0,4,80,57
8036,1,3,80,58
8037,2,3,80,59
8038,0,4,80,60
8039,1,3,80,61
8040,0,3,80,62
8041,1,2,80,63
8042,0,2,80,64
8043,2,1,80,65
8044,2,2,80,66
8045,1,3,80,67
8046,1,3,80,68
8047,2,3,80,69
8048,0,4,80,70
8049,1,3,80,71
8050,2,3,80,72
8051,2,4,80,73
8052,0,5,80,74
8053,2,4,80,75
8054,2,5,80,76
8055,0,6,80,77
8056,2,5,80,78
8057,0,6,80,79
8058,0,5,80,80
8059,1,4,80,81
8060,0,4,80,82
8061,1,3,80,83
8062,0,3,80,84
8063,2,2,80,85
8064,1,3,80,86
8065,1,3,80,87
8066,1,3,80,88
8067,1,3,80,89
8068,2,3,80,90
8069,0,4,80,91
8070,1,3,80,92
8071,1,3,80,93
8072,1,3,80,94
8073,1,3,80,95
8074,1,3,80,96
8075,1,3,80,97
8076,2,3,80,98
8077,0,4,80,99
8078,1,3,80,100
8079,0,8,81,0
8080,1,8,81,1
8081,0,8,81,2
8082,0,7,81,3
8083,0,6,81,4
8084,0,5,81,5
8085,0,4,81,6
8086,1,3,81,7
8087,0,3,81,8
8088,0,2,81,9
8089,2,1,81,10
8090,1,2,81,11
8091,1,2,81,12
8092,2,2,81,13
8093,1,3,81,14
8094,2,3,81,15
8095,0,4,81,16
8096,1,3,81,17
8097,1,3,81,18
8098,2,3,81,19
8099,1,4,81,20
8100,1,4,81,21
8101,0,4,81,22
8102,1,3,81,23
8103,2,3,81,24
8104,0,4,81,25
8105,0,3,81,26
8106,2,2,81,27
8107,2,3,81,28
8108,1,4,81,29
8109,0,4,81,30
8110,1,3,81,31
8111,0,3,81,32
8112,0,2,81,33
8113,2,1,81,34
8114,2,2,81,35
8115,1,3,81,36
8116,1,3,81,37
8117,2,3,81,38
8118,1,4,81,39
8119,1,4,81,40
8120,0,4,81,41
8121,1,3,81,42
8122,2,3,81,43
8123,0,4,81,44
8124,1,3,81,45
8125,0,3,81,46
8126,2,2,81,47
8127,1,3,81,48
8128,1,3,81,49
8129,2,3,81,50
8130,0,4,81,51
8131,2,3,81,52
8132,0,4,81,53
8133,1,3,81,54
8134,2,3,81,55
8135,0,4,81,56
8136,1,3,81,57
8137,0,3,81,58
8138,1,2,81,59
8139,2,2,81,60
8140,2,3,81,61
8141,0,4,81,62
8142,1,3,81,63
8143,1,3,81,64
8144,0,3,81,65
8145,2,2,81,66
8146,1,3,81,67
8147,1,3,81,68
8148,1,3,81,69
8149,1,3,81,70
8150,1,3,81,71
8151,1,3,81,72
8152,1,3,81,73
8153,2,3,81,74
8154,2,4,81,75
8155,0,5,81,76
8156,2,4,81,77
8157,2,5,81,78
8158,0,6,81,79
8159,1,5,81,80
8160,0,5,81,81
8161,1,4,81,82
8162,0,4,81,83
8163,0,3,81,84
8164,2,2,81,85
8165,1,3,81,86
8166,1,3,81,87
8167,1,3,81,88
8168,1,3,81,89
8169,1,3,81,90
8170,1,3,81,91
8171,1,3,81,92
8172,1,3,81,93
8173,1,3,81,94
8174,1,3,81,95
8175,2,3,81,96
8176,0,4,81,97
8177,0,3,81,98
8178,1,2,81,99
8179,1,3,81,100
8180,0,8,82,0
8181,1,8,82,1
8182,0,8,82,2
8183,0,7,82,3
8184,0,6,82,4
8185,1,5,82,5
8186,0,5,82,6
8187,1,4,82,7
8188,0,4,82,8
8189,0,3,82,9
8190,2,2,82,10
8191,0,3,82,11
8192,2,2,82,12
8193,2,3,82,13
8194,1,4,82,14
8195,0,4,82,15
8196,1,3,82,16
8197,1,3,82,17
8198,1,3,82,18
8199,1,3,82,19
8200,0,3,82,20
8201,2,2,82,21
8202,1,3,82,22
8203,1,3,82,23
8204,0,3,82,24
8205,2,2,82,25
8206,1,3,82,26
8207,2,3,82,27
8208,0,4,82,28
8209,1,3,82,29
8210,2,3,82,30
8211,0,4,82,31
8212,2,3,82,32
8213,0,4,82,33
8214,2,3,82,34
8215,0,4,82,35
8216,2,3,82,36
8217,0,4,82,37
8218,1,3,82,38
8219,1,3,82,39
8220,1,3,82,40
8221,1,3,82,41
8222,1,3,82,42
8223,0,3,82,43
8224,2,2,82,44
8225,0,3,82,45
8226,2,2,82,46
8227,1,3,82,47
8228,0,3,82,48
8229,2,2,82,49
8230,2,3,82,50
8231,0,4,82,51
8232,1,3,82,52
8233,1,3,82,53
8234,1,3,82,54
8235,1,3,82,55
8236,2,3,82,56
8237,0,4,82,57
8238,1,3,82,58
8239,1,3,82,59
8240,1,3,82,60
8241,1,3,82,61
8242,1,3,82,62
8243,1,3,82,63
8244,0,3,82,64
8245,1,2,82,65
8246,2,2,82,66
8247,1,3,82,67
8248,1,3,82,68
8249,0,3,82,69
8250,2,2,82,70
8251,1,3,82,71
8252,1,3,82,72
8253,1,3,82,73
8254,0,3,82,74
8255,2,2,82,75
8256,1,3,82,76
8257,2,3,82,77
8258,0,4,82,78
8259,2,3,82,79
8260,0,4,82,80
8261,0,3,82,81
8262,0,2,82,82
8263,1,1,82,83
8264,2,1,82,84
8265,2,2,82,85
8266,1,3,82,86
8267,1,3,82,87
8268,1,3,82,88
8269,1,3,82,89
8270,1,3,82,90
8271,0,3,82,91
8272,2,2,82,92
8273,2,3,82,93
8274,0,4,82,94
8275,1,3,82,95
8276,2,3,82,96
8277,1,4,82,97
8278,0,4,82,98
8279,0,3,82,99
8280,0,2,82,100
8281,0,8,83,0
8282,1,8,83,1
8283,0,8,83,2
8284,1,7,83,3
8285,0,7,83,4
8286,0,6,83,5
8287,1,5,83,6
8288,1,5,83,7
8289,0,5,83,8
8290,0,4,83,9
8291,1,3,83,10
8292,1,3,83,11
8293,2,3,83,12
8294,0,4,83,13
8295,1,3,83,14
8296,1,3,83,15
8297,1,3,83,16
8298,1,3,83,17
8299,1,3,83,18
8300,2,3,83,19
8301,0,4,83,20
8302,0,3,83,21
8303,1,2,83,22
8304,2,2,83,23
8305,1,3,83,24
8306,1,3,83,25
8307,0,3,83,26
8308,2,2,83,27
8309,0,3,83,28
8310,2,2,83,29
8311,1,3,83,30
8312,2,3,83,31
8313,1,4,83,32
8314,0,4,83,33
8315,1,3,83,34
8316,1,3,83,35
8317,2,3,83,36
8318,1,4,83,37
8319,0,4,83,38
8320,1,3,83,39
8321,1,3,83,40
8322,0,3,83,41
8323,2,2,83,42
8324,1,3,83,43
8325,1,3,83,44
8326,1,3,83,45
8327,2,3,83,46
8328,0,4,83,47
8329,1,3,83,48
8330,1,3,83,49
8331,1,3,83,50
8332,1,3,83,51
8333,1,3,83,52
8334,1,3,83,53
8335,1,3,83,54
8336,1,3,83,55
8337,1,3,83,56
8338,1,3,83,57
8339,1,3,83,58
8340,1,3,83,59
8341,1,3,83,60
8342,1,3,83,61
8343,2,3,83,62
8344,0,4,83,63
8345,2,3,83,64
8346,0,4,83,65
8347,1,3,83,66
8348,1,3,83,67
8349,1,3,83,68
8350,1,3,83,69
8351,1,3,83,70
8352,1,3,83,71
8353,1,3,83,72
8354,1,3,83,73
8355,1,3,83,74
8356,1,3,83,75
8357,2,3,83,76
8358,2,4,83,77
8359,0,5,83,78
8360,0,4,83,79
8361,1,3,83,80
8362,1,3,83,81
8363,1,3,83,82
8364,1,3,83,83
8365,1,3,83,84
8366,1,3,83,85
8367,0,3,83,86
8368,1,2,83,87
8369,2,2,83,88
8370,1,3,83,89
8371,1,3,83,90
8372,1,3,83,91
8373,0,3,83,92
8374,0,2,83,93
8375,1,1,83,94
8376,2,1,83,95
8377,0,2,83,96
8378,0,1,83,97
8379,2,0,83,98
8380,2,1,83,99
8381,2,2,83,100
8382,0,8,84,0
8383,1,8,84,1
8384,0,8,84,2
8385,2,7,84,3
8386,1,8,84,4
8387,1,8,84,5
8388,0,8,84,6
8389,1,7,84,7
8390,0,7,84,8
8391,0,6,84,9
8392,0,5,84,10
8393,2,4,84,11
8394,1,5,84,12
8395,0,5,84,13
8396,0,4,84,14
8397,1,3,84,15
8398,1,3,84,16
8399,1,3,84,17
8400,1,3,84,18
8401,2,3,84,19
8402,0,4,84,20
8403,1,3,84,21
8404,1,3,84,22
8405,2,3,84,23
8406,0,4,84,24
8407,1,3,84,25
8408,0,3,84,26
8409,1,2,84,27
8410,2,2,84,28
8411,1,3,84,29
8412,1,3,84,30
8413,1,3,84,31
8414,1,3,84,32
8415,2,3,84,33
8416,0,4,84,34
8417,1,3,84,35
8418,1,3,84,36
8419,1,3,84,37
8420,2,3,84,38
8421,0,4,84,39
8422,0,3,84,40
8423,2,2,84,41
8424,1,3,84,42
8425,2,3,84,43
8426,0,4,84,44
8427,1,3,84,45
8428,0,3,84,46
8429,1,2,84,47
8430,2,2,84,48
8431,1,3,84,49
8432,1,3,84,50
8433,1,3,84,51
8434,1,3,84,52
8435,2,3,84,53
8436,1,4,84,54
8437,2,4,84,55
8438,0,5,84,56
8439,0,4,84,57
8440,1,3,84,58
8441,1,3,84,59
8442,2,3,84,60
8443,1,4,84,61
8444,1,4,84,62
8445,0,4,84,63
8446,0,3,84,64
8447,1,2,84,65
8448,1,2,84,66
8449,2,2,84,67
8450,1,3,84,68
8451,2,3,84,69
8452,1,4,84,70
8453,1,4,84,71
8454,0,4,84,72
8455,2,3,84,73
8456,1,4,84,74
8457,2,4,84,75
8458,2,5,84,76
8459,0,6,84,77
8460,0,5,84,78
8461,0,4,84,79
8462,1,3,84,80
8463,1,3,84,81
8464,1,3,84,82
8465,2,3,84,83
8466,0,4,84,84
8467,1,3,84,85
8468,1,3,84,86
8469,1,3,84,87
8470,0,3,84,88
8471,1,2,84,89
8472,0,2,84,90
8473,2,1,84,91
8474,2,2,84,92
8475,0,3,84,93
8476,2,2,84,94
8477,1,3,84,95
8478,1,3,84,96
8479,1,3,84,97
8480,1,3,84,98
8481,1,3,84,99
8482,2,2,84,100
8483,0,8,85,0
8484,1,8,85,1
8485,0,8,85,2
8486,1,7,85,3
8487,0,7,85,4
8488,0,6,85,5
8489,0,5,85,6
8490,2,4,85,7
8491,2,5,85,8
8492,0,6,85,9
8493,0,5,85,10
8494,2,4,85,11
8495,0,5,85,12
8496,2,4,85,13
8497,0,5,85,14
8498,2,4,85,15
8499,0,5,85,16
8500,0,4,85,17
8501,1,3,85,18
8502,0,3,85,19
8503,2,2,85,20
8504,1,3,85,21
8505,1,3,85,22
8506,1,3,85,23
8507,0,3,85,24
8508,2,2,85,25
8509,0,3,85,26
8510,0,2,85,27
8511,2,1,85,28
8512,2,2,85,29
8513,2,3,85,30
8514,0,4,85,31
8515,1,3,85,32
8516,1,3,85,33
8517,1,3,85,34
8518,2,3,85,35
8519,0,4,85,36
8520,1,3,85,37
8521,1,3,85,38
8522,1,3,85,39
8523,1,3,85,40
8524,1,3,85,41
8525,2,3,85,42
8526,0,4,85,43
8527,1,3,85,44
8528,1,3,85,45
8529,2,3,85,46
8530,0,4,85,47
8531,1,3,85,48
8532,1,3,85,49
8533,1,3,85,50
8534,1,3,85,51
8535,1,3,85,52
8536,1,3,85,53
8537,1,3,85,54
8538,1,3,85,55
8539,1,3,85,56
8540,1,3,85,57
8541,1,3,85,58
8542,2,3,85,59
8543,0,4,85,60
8544,1,3,85,61
8545,2,3,85,62
8546,0,4,85,63
8547,1,3,85,64
8548,1,3,85,65
8549,1,3,85,66
8550,1,3,85,67
8551,1,3,85,68
8552,1,3,85,69
8553,1,3,85,70
8554,1,3,85,71
8555,2,3,85,72
8556,2,4,85,73
8557,2,5,85,74
8558,0,6,85,75
8559,0,5,85,76
8560,2,4,85,77
8561,0,5,85,78
8562,0,4,85,79
8563,1,3,85,80
8564,1,3,85,81
8565,1,3,85,82
8566,1,3,85,83
8567,1,3,85,84
8568,1,3,85,85
8569,1,3,85,86
8570,1,3,85,87
8571,1,3,85,88
8572,0,3,85,89
8573,2,2,85,90
8574,2,3,85,91
8575,0,4,85,92
8576,1,3,85,93
8577,1,3,85,94
8578,1,3,85,95
8579,1,3,85,96
8580,0,3,85,97
8581,2,2,85,98
8582,0,3,85,99
8583,2,3,85,100
8584,0,8,86,0
8585,1,8,86,1
8586,0,8,86,2
8587,2,7,86,3
8588,0,8,86,4
8589,0,7,86,5
8590,0,6,86,6
8591,0,5,86,7
8592,1,4,86,8
8593,0,4,86,9
8594,2,3,86,10
8595,0,4,86,11
8596,1,3,86,12
8597,1,3,86,13
8598,1,3,86,14
8599,1,3,86,15
8600,1,3,86,16
8601,1,3,86,17
8602,1,3,86,18
8603,0,3,86,19
8604,1,2,86,20
8605,1,2,86,21
8606,2,2,86,22
8607,1,3,86,23
8608,2,3,86,24
8609,2,4,86,25
8610,0,5,86,26
8611,0,4,86,27
8612,1,3,86,28
8613,1,3,86,29
8614,0,3,86,30
8615,2,2,86,31
8616,0,3,86,32
8617,2,2,86,33
8618,0,3,86,34
8619,2,2,86,35
8620,1,3,86,36
8621,1,3,86,37
8622,1,3,86,38
8623,1,3,86,39
8624,1,3,86,40
8625,0,3,86,41
8626,2,2,86,42
8627,1,3,86,43
8628,1,3,86,44
8629,1,3,86,45
8630,1,3,86,46
8631,1,3,86,47
8632,1,3,86,48
8633,1,3,86,49
8634,1,3,86,50
8635,1,3,86,51
8636,1,3,86,52
8637,1,3,86,53
8638,1,3,86,54
8639,0,3,86,55
8640,2,2,86,56
8641,1,3,86,57
8642,0,3,86,58
8643,1,2,86,59
8644,2,2,86,60
8645,2,3,86,61
8646,0,4,86,62
8647,1,3,86,63
8648,1,3,86,64
8649,0,3,86,65
8650,0,2,86,66
8651,0,1,86,67
8652,2,0,86,68
8653,2,1,86,69
8654,2,2,86,70
8655,1,3,86,71
8656,2,3,86,72
8657,2,4,86,73
8658,1,5,86,74
8659,0,5,86,75
8660,1,4,86,76
8661,1,4,86,77
8662,0,4,86,78
8663,0,3,86,79
8664,2,2,86,80
8665,1,3,86,81
8666,2,3,86,82
8667,0,4,86,83
8668,1,3,86,84
8669,0,3,86,85
8670,2,2,86,86
8671,0,3,86,87
8672,1,2,86,88
8673,2,2,86,89
8674,2,3,86,90
8675,0,4,86,91
8676,1,3,86,92
8677,1,3,86,93
8678,1,3,86,94
8679,1,3,86,95
8680,1,3,86,96
8681,1,3,86,97
8682,1,3,86,98
8683,1,3,86,99
8684,2,2,86,100
8685,0,8,87,0
8686,1,8,87,1
8687,2,8,87,2
8688,0,9,87,3
8689,0,8,87,4
8690,2,7,87,5
8691,0,8,87,6
8692,0,7,87,7
8693,0,6,87,8
8694,0,5,87,9
8695,1,4,87,10
8696,0,4,87,11
8697,1,3,87,12
8698,1,3,87,13
8699,1,3,87,14
8700,0,3,87,15
8701,1,2,87,16
8702,2,2,87,17
8703,1,3,87,18
8704,1,3,87,19
8705,1,3,87,20
8706,1,3,87,21
8707,2,3,87,22
8708,0,4,87,23
8709,1,3,87,24
8710,2,3,87,25
8711,0,4,87,26
8712,1,3,87,27
8713,1,3,87,28
8714,0,3,87,29
8715,2,2,87,30
8716,1,3,87,31
8717,2,3,87,32
8718,1,4,87,33
8719,1,4,87,34
8720,0,4,87,35
8721,2,3,87,36
8722,0,4,87,37
8723,0,3,87,38
8724,2,2,87,39
8725,1,3,87,40
8726,1,3,87,41
8727,2,3,87,42
8728,0,4,87,43
8729,1,3,87,44
8730,0,3,87,45
8731,2,2,87,46
8732,0,3,87,47
8733,2,2,87,48
8734,1,3,87,49
8735,1,3,87,50
8736,1,3,87,51
8737,1,3,87,52
8738,0,3,87,53
8739,2,2,87,54
8740,1,3,87,55
8741,1,3,87,56
8742,0,3,87,57
8743,2,2,87,58
8744,1,3,87,59
8745,1,3,87,60
8746,0,3,87,61
8747,2,2,87,62
8748,2,3,87,63
8749,0,4,87,64
8750,1,3,87,65
8751,1,3,87,66
8752,1,3,87,67
8753,0,3,87,68
8754,2,2,87,69
8755,1,3,87,70
8756,0,3,87,71
8757,1,2,87,72
8758,1,2,87,73
8759,2,2,87,74
8760,2,3,87,75
8761,0,4,87,76
8762,1,3,87,77
8763,1,3,87,78
8764,1,3,87,79
8765,2,3,87,80
8766,1,4,87,81
8767,0,4,87,82
8768,2,3,87,83
8769,1,4,87,84
8770,1,4,87,85
8771,0,4,87,86
8772,0,3,87,87
8773,2,2,87,88
8774,1,3,87,89
8775,0,3,87,90
8776,2,2,87,91
8777,1,3,87,92
8778,2,3,87,93
8779,2,4,87,94
8780,0,5,87,95
8781,1,4,87,96
8782,0,4,87,97
8783,1,3,87,98
8784,2,3,87,99
8785,1,3,87,100
8786,0,8,88,0
8787,1,8,88,1
8788,0,8,88,2
8789,0,7,88,3
8790,0,6,88,4
8791,2,5,88,5
8792,0,6,88,6
8793,0,5,88,7
8794,0,4,88,8
8795,1,3,88,9
8796,0,3,88,10
8797,2,2,88,11
8798,1,3,88,12
8799,1,3,88,13
8800,0,3,88,14
8801,1,2,88,15
8802,2,2,88,16
8803,1,3,88,17
8804,0,3,88,18
8805,2,2,88,19
8806,1,3,88,20
8807,1,3,88,21
8808,1,3,88,22
8809,1,3,88,23
8810,1,3,88,24
8811,1,3,88,25
8812,2,3,88,26
8813,1,4,88,27
8814,0,4,88,28
8815,1,3,88,29
8816,1,3,88,30
8817,1,3,88,31
8818,1,3,88,32
8819,0,3,88,33
8820,2,2,88,34
8821,1,3,88,35
8822,2,3,88,36
8823,0,4,88,37
8824,1,3,88,38
8825,1,3,88,39
8826,1,3,88,40
8827,2,3,88,41
8828,0,4,88,42
8829,1,3,88,43
8830,1,3,88,44
8831,2,3,88,45
8832,0,4,88,46
8833,1,3,88,47
8834,2,3,88,48
8835,0,4,88,49
8836,2,3,88,50
8837,2,4,88,51
8838,0,5,88,52
8839,1,4,88,53
8840,0,4,88,54
8841,1,3,88,55
8842,1,3,88,56
8843,0,3,88,57
8844,2,2,88,58
8845,2,3,88,59
8846,1,4,88,60
8847,2,4,88,61
8848,0,5,88,62
8849,0,4,88,63
8850,0,3,88,64
8851,2,2,88,65
8852,0,3,88,66
8853,2,2,88,67
8854,2,3,88,68
8855,0,4,88,69
8856,2,3,88,70
8857,2,4,88,71
8858,0,5,88,72
8859,1,4,88,73
8860,0,4,88,74
8861,1,3,88,75
8862,1,3,88,76
8863,2,3,88,77
8864,0,4,88,78
8865,2,3,88,79
8866,0,4,88,80
8867,1,3,88,81
8868,0,3,88,82
8869,2,2,88,83
8870,1,3,88,84
8871,1,3,88,85
8872,1,3,88,86
8873,1,3,88,87
8874,1,3,88,88
8875,1,3,88,89
8876,1,3,88,90
8877,1,3,88,91
8878,1,3,88,92
8879,1,3,88,93
8880,1,3,88,94
8881,1,3,88,95
8882,1,3,88,96
8883,1,3,88,97
8884,2,3,88,98
8885,0,4,88,99
8886,0,4,88,100
8887,0,8,89,0
8888,1,8,89,1
8889,0,8,89,2
8890,0,7,89,3
8891,0,6,89,4
8892,1,5,89,5
8893,0,5,89,6
8894,0,4,89,7
8895,1,3,89,8
8896,1,3,89,9
8897,1,3,89,10
8898,1,3,89,11
8899,1,3,89,12
8900,1,3,89,13
8901,2,3,89,14
8902,0,4,89,15
8903,1,3,89,16
8904,2,3,89,17
8905,0,4,89,18
8906,1,3,89,19
8907,0,3,89,20
8908,2,2,89,21
8909,1,3,89,22
8910,1,3,89,23
8911,1,3,89,24
8912,1,3,89,25
8913,1,3,89,26
8914,1,3,89,27
8915,1,3,89,28
8916,1,3,89,29
8917,2,3,89,30
8918,1,4,89,31
8919,0,4,89,32
8920,1,3,89,33
8921,1,3,89,34
8922,0,3,89,35
8923,1,2,89,36
8924,2,2,89,37
8925,1,3,89,38
8926,1,3,89,39
8927,1,3,89,40
8928,0,3,89,41
8929,2,2,89,42
8930,2,3,89,43
8931,0,4,89,44
8932,1,3,89,45
8933,0,3,89,46
8934,1,2,89,47
8935,2,2,89,48
8936,2,3,89,49
8937,0,4,89,50
8938,0,3,89,51
8939,2,2,89,52
8940,2,3,89,53
8941,0,4,89,54
8942,1,3,89,55
8943,1,3,89,56
8944,2,3,89,57
8945,0,4,89,58
8946,0,3,89,59
8947,2,2,89,60
8948,1,3,89,61
8949,1,3,89,62
8950,1,3,89,63
8951,0,3,89,64
8952,1,2,89,65
8953,2,2,89,66
8954,1,3,89,67
8955,1,3,89,68
8956,1,3,89,69
8957,1,3,89,70
8958,1,3,89,71
8959,0,3,89,72
8960,1,2,89,73
8961,2,2,89,74
8962,1,3,89,75
8963,2,3,89,76
8964,1,4,89,77
8965,0,4,89,78
8966,1,3,89,79
8967,1,3,89,80
8968,1,3,89,81
8969,2,3,89,82
8970,0,4,89,83
8971,1,3,89,84
8972,1,3,89,85
8973,1,3,89,86
8974,0,3,89,87
8975,2,2,89,88
8976,1,3,89,89
8977,1,3,89,90
8978,1,3,89,91
8979,1,3,89,92
8980,1,3,89,93
8981,2,3,89,94
8982,0,4,89,95
8983,1,3,89,96
8984,1,3,89,97
8985,1,3,89,98
8986,1,3,89,99
8987,1,3,89,100
8988,0,8,90,0
8989,1,8,90,1
8990,0,8,90,2
8991,0,7,90,3
8992,0,6,90,4
8993,1,5,90,5
8994,0,5,90,6
8995,0,4,90,7
8996,2,3,90,8
8997,2,4,90,9
8998,2,5,90,10
8999,0,6,90,11
9000,0,5,90,12
9001,2,4,90,13
9002,0,5,90,14
9003,2,4,90,15
9004,0,5,90,16
9005,2,4,90,17
9006,0,5,90,18
9007,0,4,90,19
9008,1,3,90,20
9009,1,3,90,21
9010,1,3,90,22
9011,1,3,90,23
9012,1,3,90,24
9013,0,3,90,25
9014,0,2,90,26
9015,0,1,90,27
9016,2,0,90,28
9017,2,1,90,29
9018,2,2,90,30
9019,2,3,90,31
9020,0,4,90,32
9021,2,3,90,33
9022,0,4,90,34
9023,1,3,90,35
9024,1,3,90,36
9025,1,3,90,37
9026,1,3,90,38
9027,1,3,90,39
9028,2,3,90,40
9029,0,4,90,41
9030,1,3,90,42
9031,1,3,90,43
9032,1,3,90,44
9033,1,3,90,45
9034,1,3,90,46
9035,1,3,90,47
9036,1,3,90,48
9037,1,3,90,49
9038,1,3,90,50
9039,0,3,90,51
9040,0,2,90,52
9041,2,1,90,53
9042,2,2,90,54
9043,1,3,90,55
9044,1,3,90,56
9045,1,3,90,57
9046,1,3,90,58
9047,2,3,90,59
9048,1,4,90,60
9049,0,4,90,61
9050,0,3,90,62
9051,2,2,90,63
9052,2,3,90,64
9053,0,4,90,65
9054,0,3,90,66
9055,2,2,90,67
9056,1,3,90,68
9057,1,3,90,69
9058,0,3,90,70
9059,2,2,90,71
9060,0,3,90,72
9061,2,2,90,73
9062,0,3,90,74
9063,2,2,90,75
9064,1,3,90,76
9065,2,3,90,77
9066,0,4,90,78
9067,1,3,90,79
9068,1,3,90,80
9069,1,3,90,81
9070,1,3,90,82
9071,1,3,90,83
9072,0,3,90,84
9073,2,2,90,85
9074,1,3,90,86
9075,2,3,90,87
9076,0,4,90,88
9077,1,3,90,89
9078,2,3,90,90
9079,0,4,90,91
9080,1,3,90,92
9081,1,3,90,93
9082,0,3,90,94
9083,0,2,90,95
9084,2,1,90,96
9085,2,2,90,97
9086,1,3,90,98
9087,2,3,90,99
9088,1,3,90,100
9089,0,8,91,0
9090,2,8,91,1
9091,1,9,91,2
9092,1,9,91,3
9093,0,9,91,4
9094,0,8,91,5
9095,0,7,91,6
9096,0,6,91,7
9097,0,5,91,8
9098,2,4,91,9
9099,2,5,91,10
9100,0,6,91,11
9101,0,5,91,12
9102,0,4,91,13
9103,1,3,91,14
9104,1,3,91,15
9105,1,3,91,16
9106,1,3,91,17
9107,1,3,91,18
9108,2,3,91,19
9109,1,4,91,20
9110,0,4,91,21
9111,1,3,91,22
9112,1,3,91,23
9113,1,3,91,24
9114,1,3,91,25
9115,2,3,91,26
9116,0,4,91,27
9117,1,3,91,28
9118,0,3,91,29
9119,0,2,91,30
9120,1,1,91,31
9121,2,1,91,32
9122,2,2,91,33
9123,1,3,91,34
9124,2,3,91,35
9125,0,4,91,36
9126,1,3,91,37
9127,1,3,91,38
9128,0,3,91,39
9129,1,2,91,40
9130,2,2,91,41
9131,1,3,91,42
9132,1,3,91,43
9133,1,3,91,44
9134,1,3,91,45
9135,1,3,91,46
9136,1,3,91,47
9137,1,3,91,48
9138,1,3,91,49
9139,2,3,91,50
9140,0,4,91,51
9141,1,3,91,52
9142,1,3,91,53
9143,1,3,91,54
9144,1,3,91,55
9145,1,3,91,56
9146,1,3,91,57
9147,1,3,91,58
9148,1,3,91,59
9149,2,3,91,60
9150,0,4,91,61
9151,1,3,91,62
9152,1,3,91,63
9153,2,3,91,64
9154,0,4,91,65
9155,2,3,91,66
9156,0,4,91,67
9157,0,3,91,68
9158,2,2,91,69
9159,0,3,91,70
9160,2,2,91,71
9161,1,3,91,72
9162,1,3,91,73
9163,1,3,91,74
9164,0,3,91,75
9165,1,2,91,76
9166,2,2,91,77
9167,1,3,91,78
9168,2,3,91,79
9169,0,4,91,80
9170,0,3,91,81
9171,2,2,91,82
9172,1,3,91,83
9173,1,3,91,84
9174,0,3,91,85
9175,2,2,91,86
9176,1,3,91,87
9177,1,3,91,88
9178,1,3,91,89
9179,1,3,91,90
9180,1,3,91,91
9181,1,3,91,92
9182,0,3,91,93
9183,2,2,91,94
